COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,INF_NEGATIVE
MEX,Mexico,2005-10-10,2005,41,NOTDEFINED,61.0,4.0,0.0,4.0,
MEX,Mexico,2005-10-17,2005,42,NOTDEFINED,71.0,9.0,1.0,10.0,
MEX,Mexico,2005-10-24,2005,43,NOTDEFINED,125.0,19.0,1.0,20.0,
MEX,Mexico,2005-10-31,2005,44,NOTDEFINED,102.0,21.0,0.0,21.0,
MEX,Mexico,2005-11-07,2005,45,NOTDEFINED,142.0,39.0,0.0,39.0,
MEX,Mexico,2005-11-14,2005,46,NOTDEFINED,202.0,41.0,0.0,41.0,
MEX,Mexico,2005-11-21,2005,47,NOTDEFINED,176.0,32.0,0.0,32.0,
MEX,Mexico,2005-11-28,2005,48,NOTDEFINED,188.0,26.0,0.0,26.0,
MEX,Mexico,2005-12-05,2005,49,NOTDEFINED,82.0,15.0,1.0,16.0,
MEX,Mexico,2005-12-12,2005,50,NOTDEFINED,85.0,10.0,1.0,11.0,
MEX,Mexico,2005-12-19,2005,51,NOTDEFINED,32.0,3.0,1.0,4.0,
MEX,Mexico,2005-12-26,2005,52,NOTDEFINED,35.0,3.0,0.0,3.0,
MEX,Mexico,2006-01-02,2006,1,NOTDEFINED,23.0,0.0,0.0,,
MEX,Mexico,2006-01-09,2006,2,NOTDEFINED,65.0,2.0,0.0,2.0,
MEX,Mexico,2006-01-16,2006,3,NOTDEFINED,60.0,3.0,0.0,3.0,
MEX,Mexico,2006-01-23,2006,4,NOTDEFINED,57.0,1.0,0.0,1.0,
MEX,Mexico,2006-01-30,2006,5,NOTDEFINED,54.0,0.0,1.0,1.0,
MEX,Mexico,2006-02-06,2006,6,NOTDEFINED,47.0,0.0,1.0,1.0,
MEX,Mexico,2006-02-13,2006,7,NOTDEFINED,65.0,0.0,0.0,,
MEX,Mexico,2006-02-20,2006,8,NOTDEFINED,51.0,0.0,1.0,1.0,
MEX,Mexico,2006-02-27,2006,9,NOTDEFINED,48.0,0.0,1.0,1.0,
MEX,Mexico,2006-03-06,2006,10,NOTDEFINED,63.0,0.0,2.0,2.0,
MEX,Mexico,2006-03-13,2006,11,NOTDEFINED,58.0,0.0,1.0,1.0,
MEX,Mexico,2006-03-20,2006,12,NOTDEFINED,49.0,0.0,1.0,1.0,
MEX,Mexico,2006-03-27,2006,13,NOTDEFINED,50.0,1.0,2.0,3.0,
MEX,Mexico,2006-04-03,2006,14,NOTDEFINED,40.0,1.0,3.0,4.0,
MEX,Mexico,2006-04-10,2006,15,NOTDEFINED,8.0,0.0,1.0,1.0,
MEX,Mexico,2006-04-17,2006,16,NOTDEFINED,22.0,0.0,0.0,,
MEX,Mexico,2006-04-24,2006,17,NOTDEFINED,21.0,0.0,0.0,,
MEX,Mexico,2006-05-01,2006,18,NOTDEFINED,24.0,0.0,1.0,1.0,
MEX,Mexico,2006-05-08,2006,19,NOTDEFINED,47.0,0.0,0.0,,
MEX,Mexico,2006-05-15,2006,20,NOTDEFINED,66.0,0.0,0.0,,
MEX,Mexico,2006-05-22,2006,21,NOTDEFINED,27.0,0.0,0.0,,
MEX,Mexico,2006-05-29,2006,22,NOTDEFINED,32.0,1.0,0.0,1.0,
MEX,Mexico,2006-06-05,2006,23,NOTDEFINED,59.0,0.0,0.0,,
MEX,Mexico,2006-06-12,2006,24,NOTDEFINED,55.0,0.0,1.0,1.0,
MEX,Mexico,2006-06-19,2006,25,NOTDEFINED,59.0,1.0,0.0,1.0,
MEX,Mexico,2006-06-26,2006,26,NOTDEFINED,34.0,1.0,1.0,2.0,
MEX,Mexico,2006-07-03,2006,27,NOTDEFINED,28.0,0.0,0.0,,
MEX,Mexico,2006-07-10,2006,28,NOTDEFINED,30.0,1.0,0.0,1.0,
MEX,Mexico,2006-07-17,2006,29,NOTDEFINED,35.0,0.0,0.0,,
MEX,Mexico,2006-07-24,2006,30,NOTDEFINED,47.0,0.0,0.0,,
MEX,Mexico,2006-07-31,2006,31,NOTDEFINED,41.0,0.0,0.0,,
MEX,Mexico,2006-08-07,2006,32,NOTDEFINED,45.0,0.0,0.0,,
MEX,Mexico,2006-08-14,2006,33,NOTDEFINED,34.0,0.0,0.0,,
MEX,Mexico,2006-08-21,2006,34,NOTDEFINED,36.0,1.0,0.0,1.0,
MEX,Mexico,2006-08-28,2006,35,NOTDEFINED,62.0,1.0,0.0,1.0,
MEX,Mexico,2006-09-04,2006,36,NOTDEFINED,66.0,1.0,0.0,1.0,
MEX,Mexico,2006-09-11,2006,37,NOTDEFINED,91.0,0.0,0.0,,
MEX,Mexico,2006-09-18,2006,38,NOTDEFINED,118.0,0.0,0.0,,
MEX,Mexico,2006-09-25,2006,39,NOTDEFINED,103.0,1.0,0.0,1.0,
MEX,Mexico,2006-10-02,2006,40,NOTDEFINED,152.0,6.0,6.0,12.0,
MEX,Mexico,2006-10-09,2006,41,NOTDEFINED,218.0,5.0,12.0,17.0,
MEX,Mexico,2006-10-16,2006,42,NOTDEFINED,165.0,5.0,0.0,5.0,
MEX,Mexico,2006-10-23,2006,43,NOTDEFINED,144.0,0.0,1.0,1.0,
MEX,Mexico,2006-10-30,2006,44,NOTDEFINED,130.0,1.0,0.0,1.0,
MEX,Mexico,2006-11-06,2006,45,NOTDEFINED,171.0,3.0,0.0,3.0,
MEX,Mexico,2006-11-13,2006,46,NOTDEFINED,151.0,4.0,2.0,6.0,
MEX,Mexico,2006-11-20,2006,47,NOTDEFINED,153.0,1.0,2.0,3.0,
MEX,Mexico,2006-11-27,2006,48,NOTDEFINED,172.0,0.0,2.0,2.0,
MEX,Mexico,2006-12-04,2006,49,NOTDEFINED,289.0,2.0,1.0,3.0,
MEX,Mexico,2006-12-11,2006,50,NOTDEFINED,354.0,2.0,2.0,4.0,
MEX,Mexico,2006-12-18,2006,51,NOTDEFINED,124.0,2.0,3.0,5.0,
MEX,Mexico,2006-12-25,2006,52,NOTDEFINED,46.0,2.0,0.0,2.0,
MEX,Mexico,2007-01-01,2007,1,NOTDEFINED,26.0,0.0,0.0,,
MEX,Mexico,2007-01-08,2007,2,NOTDEFINED,82.0,1.0,1.0,2.0,
MEX,Mexico,2007-01-15,2007,3,NOTDEFINED,142.0,3.0,4.0,7.0,
MEX,Mexico,2007-01-22,2007,4,NOTDEFINED,163.0,2.0,0.0,2.0,
MEX,Mexico,2007-01-29,2007,5,NOTDEFINED,142.0,3.0,1.0,4.0,
MEX,Mexico,2007-02-05,2007,6,NOTDEFINED,115.0,4.0,1.0,5.0,
MEX,Mexico,2007-02-12,2007,7,NOTDEFINED,134.0,2.0,2.0,4.0,
MEX,Mexico,2007-02-19,2007,8,NOTDEFINED,210.0,12.0,2.0,14.0,
MEX,Mexico,2007-02-26,2007,9,NOTDEFINED,186.0,11.0,3.0,14.0,
MEX,Mexico,2007-03-05,2007,10,NOTDEFINED,216.0,7.0,8.0,15.0,
MEX,Mexico,2007-03-12,2007,11,NOTDEFINED,188.0,24.0,5.0,29.0,
MEX,Mexico,2007-03-19,2007,12,NOTDEFINED,153.0,15.0,1.0,16.0,
MEX,Mexico,2007-03-26,2007,13,NOTDEFINED,129.0,26.0,1.0,27.0,
MEX,Mexico,2007-04-02,2007,14,NOTDEFINED,34.0,4.0,1.0,5.0,
MEX,Mexico,2007-04-09,2007,15,NOTDEFINED,73.0,7.0,0.0,7.0,
MEX,Mexico,2007-04-16,2007,16,NOTDEFINED,84.0,5.0,1.0,6.0,
MEX,Mexico,2007-04-23,2007,17,NOTDEFINED,63.0,6.0,1.0,7.0,
MEX,Mexico,2007-04-30,2007,18,NOTDEFINED,77.0,10.0,0.0,10.0,
MEX,Mexico,2007-05-07,2007,19,NOTDEFINED,72.0,7.0,1.0,8.0,
MEX,Mexico,2007-05-14,2007,20,NOTDEFINED,82.0,5.0,0.0,5.0,
MEX,Mexico,2007-05-21,2007,21,NOTDEFINED,88.0,7.0,1.0,8.0,
MEX,Mexico,2007-05-28,2007,22,NOTDEFINED,40.0,0.0,0.0,,
MEX,Mexico,2007-06-04,2007,23,NOTDEFINED,63.0,4.0,0.0,4.0,
MEX,Mexico,2007-06-11,2007,24,NOTDEFINED,76.0,1.0,0.0,1.0,
MEX,Mexico,2007-06-18,2007,25,NOTDEFINED,62.0,1.0,0.0,1.0,
MEX,Mexico,2007-06-25,2007,26,NOTDEFINED,60.0,3.0,0.0,3.0,
MEX,Mexico,2007-07-02,2007,27,NOTDEFINED,51.0,1.0,0.0,1.0,
MEX,Mexico,2007-07-09,2007,28,NOTDEFINED,42.0,1.0,1.0,2.0,
MEX,Mexico,2007-07-16,2007,29,NOTDEFINED,29.0,1.0,1.0,2.0,
MEX,Mexico,2007-07-23,2007,30,NOTDEFINED,36.0,1.0,2.0,3.0,
MEX,Mexico,2007-07-30,2007,31,NOTDEFINED,34.0,1.0,0.0,1.0,
MEX,Mexico,2007-08-06,2007,32,NOTDEFINED,21.0,1.0,0.0,1.0,
MEX,Mexico,2007-08-13,2007,33,NOTDEFINED,31.0,0.0,0.0,,
MEX,Mexico,2007-08-20,2007,34,NOTDEFINED,24.0,0.0,0.0,,
MEX,Mexico,2007-08-27,2007,35,NOTDEFINED,59.0,8.0,0.0,8.0,
MEX,Mexico,2007-09-03,2007,36,NOTDEFINED,52.0,3.0,0.0,3.0,
MEX,Mexico,2007-09-10,2007,37,NOTDEFINED,78.0,2.0,0.0,2.0,
MEX,Mexico,2007-09-17,2007,38,NOTDEFINED,100.0,3.0,0.0,3.0,
MEX,Mexico,2007-09-24,2007,39,NOTDEFINED,77.0,0.0,0.0,,
MEX,Mexico,2007-10-01,2007,40,NOTDEFINED,76.0,2.0,0.0,2.0,
MEX,Mexico,2007-10-08,2007,41,NOTDEFINED,68.0,3.0,0.0,3.0,
MEX,Mexico,2007-10-15,2007,42,NOTDEFINED,95.0,7.0,0.0,7.0,
MEX,Mexico,2007-10-22,2007,43,NOTDEFINED,104.0,1.0,0.0,1.0,
MEX,Mexico,2007-10-29,2007,44,NOTDEFINED,63.0,4.0,0.0,4.0,
MEX,Mexico,2007-11-05,2007,45,NOTDEFINED,191.0,7.0,0.0,7.0,
MEX,Mexico,2007-11-12,2007,46,NOTDEFINED,167.0,21.0,0.0,21.0,
MEX,Mexico,2007-11-19,2007,47,NOTDEFINED,220.0,34.0,0.0,34.0,
MEX,Mexico,2007-11-26,2007,48,NOTDEFINED,231.0,31.0,0.0,31.0,
MEX,Mexico,2007-12-03,2007,49,NOTDEFINED,379.0,26.0,0.0,26.0,
MEX,Mexico,2007-12-10,2007,50,NOTDEFINED,340.0,21.0,0.0,21.0,
MEX,Mexico,2007-12-17,2007,51,NOTDEFINED,123.0,2.0,0.0,2.0,
MEX,Mexico,2007-12-24,2007,52,NOTDEFINED,46.0,0.0,0.0,,
MEX,Mexico,2007-12-31,2008,1,NOTDEFINED,118.0,0.0,1.0,1.0,
MEX,Mexico,2008-01-07,2008,2,NOTDEFINED,219.0,7.0,0.0,7.0,
MEX,Mexico,2008-01-14,2008,3,NOTDEFINED,211.0,10.0,2.0,12.0,
MEX,Mexico,2008-01-21,2008,4,NOTDEFINED,304.0,16.0,0.0,16.0,
MEX,Mexico,2008-01-28,2008,5,NOTDEFINED,207.0,4.0,1.0,5.0,
MEX,Mexico,2008-02-04,2008,6,NOTDEFINED,120.0,4.0,0.0,4.0,
MEX,Mexico,2008-02-11,2008,7,NOTDEFINED,190.0,9.0,0.0,9.0,
MEX,Mexico,2008-02-18,2008,8,NOTDEFINED,191.0,6.0,0.0,6.0,
MEX,Mexico,2008-02-25,2008,9,NOTDEFINED,183.0,10.0,0.0,10.0,
MEX,Mexico,2008-03-03,2008,10,NOTDEFINED,171.0,7.0,1.0,8.0,
MEX,Mexico,2008-03-10,2008,11,NOTDEFINED,159.0,7.0,1.0,8.0,
MEX,Mexico,2008-03-17,2008,12,NOTDEFINED,40.0,0.0,0.0,,
MEX,Mexico,2008-03-24,2008,13,NOTDEFINED,78.0,1.0,0.0,1.0,
MEX,Mexico,2008-03-31,2008,14,NOTDEFINED,82.0,0.0,0.0,,
MEX,Mexico,2008-04-07,2008,15,NOTDEFINED,102.0,2.0,1.0,3.0,
MEX,Mexico,2008-04-14,2008,16,NOTDEFINED,132.0,1.0,0.0,1.0,
MEX,Mexico,2008-04-21,2008,17,NOTDEFINED,170.0,0.0,0.0,,
MEX,Mexico,2008-04-28,2008,18,NOTDEFINED,74.0,3.0,0.0,3.0,
MEX,Mexico,2008-05-05,2008,19,NOTDEFINED,59.0,1.0,0.0,1.0,
MEX,Mexico,2008-05-12,2008,20,NOTDEFINED,57.0,0.0,0.0,,
MEX,Mexico,2008-05-19,2008,21,NOTDEFINED,58.0,0.0,0.0,,
MEX,Mexico,2008-05-26,2008,22,NOTDEFINED,52.0,0.0,0.0,,
MEX,Mexico,2008-06-02,2008,23,NOTDEFINED,23.0,0.0,0.0,,
MEX,Mexico,2008-06-09,2008,24,NOTDEFINED,33.0,0.0,0.0,,
MEX,Mexico,2008-06-16,2008,25,NOTDEFINED,58.0,0.0,0.0,,
MEX,Mexico,2008-06-23,2008,26,NOTDEFINED,71.0,0.0,0.0,,
MEX,Mexico,2008-06-30,2008,27,NOTDEFINED,54.0,0.0,0.0,,
MEX,Mexico,2008-07-07,2008,28,NOTDEFINED,34.0,0.0,0.0,,
MEX,Mexico,2008-07-14,2008,29,NOTDEFINED,60.0,1.0,0.0,1.0,
MEX,Mexico,2008-07-21,2008,30,NOTDEFINED,56.0,1.0,0.0,1.0,
MEX,Mexico,2008-07-28,2008,31,NOTDEFINED,52.0,0.0,0.0,,
MEX,Mexico,2008-08-04,2008,32,NOTDEFINED,29.0,0.0,0.0,,
MEX,Mexico,2008-08-11,2008,33,NOTDEFINED,50.0,0.0,0.0,,
MEX,Mexico,2008-08-18,2008,34,NOTDEFINED,49.0,0.0,0.0,,
MEX,Mexico,2008-08-25,2008,35,NOTDEFINED,76.0,1.0,0.0,1.0,
MEX,Mexico,2008-09-01,2008,36,NOTDEFINED,80.0,2.0,0.0,2.0,
MEX,Mexico,2008-09-08,2008,37,NOTDEFINED,59.0,1.0,0.0,1.0,
MEX,Mexico,2008-09-15,2008,38,NOTDEFINED,97.0,0.0,0.0,,
MEX,Mexico,2008-09-22,2008,39,NOTDEFINED,111.0,0.0,0.0,,
MEX,Mexico,2008-09-29,2008,40,NOTDEFINED,135.0,1.0,1.0,2.0,
MEX,Mexico,2008-10-06,2008,41,NOTDEFINED,171.0,0.0,1.0,1.0,
MEX,Mexico,2008-10-13,2008,42,NOTDEFINED,170.0,2.0,2.0,4.0,
MEX,Mexico,2008-10-20,2008,43,NOTDEFINED,244.0,0.0,2.0,2.0,
MEX,Mexico,2008-10-27,2008,44,NOTDEFINED,263.0,0.0,0.0,,
MEX,Mexico,2008-11-03,2008,45,NOTDEFINED,294.0,4.0,0.0,4.0,
MEX,Mexico,2008-11-10,2008,46,NOTDEFINED,372.0,0.0,0.0,,
MEX,Mexico,2008-11-17,2008,47,NOTDEFINED,252.0,1.0,2.0,3.0,
MEX,Mexico,2008-11-24,2008,48,NOTDEFINED,376.0,1.0,2.0,3.0,
MEX,Mexico,2008-12-01,2008,49,NOTDEFINED,421.0,1.0,5.0,6.0,
MEX,Mexico,2008-12-08,2008,50,NOTDEFINED,351.0,1.0,4.0,5.0,
MEX,Mexico,2008-12-15,2008,51,NOTDEFINED,335.0,0.0,0.0,,
MEX,Mexico,2008-12-22,2008,52,NOTDEFINED,79.0,2.0,0.0,2.0,
MEX,Mexico,2008-12-29,2009,1,NOTDEFINED,40.0,0.0,1.0,1.0,
MEX,Mexico,2009-01-05,2009,2,NOTDEFINED,122.0,8.0,2.0,10.0,
MEX,Mexico,2009-01-12,2009,3,NOTDEFINED,194.0,17.0,1.0,18.0,
MEX,Mexico,2009-01-19,2009,4,NOTDEFINED,237.0,17.0,2.0,19.0,
MEX,Mexico,2009-01-26,2009,5,NOTDEFINED,251.0,31.0,8.0,39.0,
MEX,Mexico,2009-02-02,2009,6,NOTDEFINED,318.0,43.0,7.0,50.0,
MEX,Mexico,2009-02-09,2009,7,NOTDEFINED,429.0,77.0,19.0,96.0,
MEX,Mexico,2009-02-16,2009,8,NOTDEFINED,546.0,94.0,18.0,112.0,
MEX,Mexico,2009-02-23,2009,9,NOTDEFINED,437.0,72.0,15.0,87.0,
MEX,Mexico,2009-03-02,2009,10,NOTDEFINED,526.0,112.0,20.0,132.0,
MEX,Mexico,2009-03-09,2009,11,NOTDEFINED,412.0,72.0,24.0,96.0,
MEX,Mexico,2009-03-16,2009,12,NOTDEFINED,256.0,58.0,10.0,68.0,
MEX,Mexico,2009-03-23,2009,13,NOTDEFINED,382.0,66.0,14.0,80.0,
MEX,Mexico,2009-03-30,2009,14,NOTDEFINED,383.0,107.0,5.0,112.0,
MEX,Mexico,2009-04-06,2009,15,NOTDEFINED,290.0,60.0,1.0,61.0,
MEX,Mexico,2009-04-13,2009,16,NOTDEFINED,668.0,225.0,0.0,225.0,
MEX,Mexico,2009-04-20,2009,17,NOTDEFINED,4295.0,1743.0,9.0,1752.0,
MEX,Mexico,2009-04-27,2009,18,NOTDEFINED,7090.0,3136.0,1.0,3137.0,
MEX,Mexico,2009-05-04,2009,19,NOTDEFINED,6867.0,2530.0,4.0,2534.0,
MEX,Mexico,2009-05-11,2009,20,NOTDEFINED,4620.0,1490.0,0.0,1490.0,
MEX,Mexico,2009-05-18,2009,21,NOTDEFINED,2693.0,850.0,2.0,852.0,
MEX,Mexico,2009-05-25,2009,22,NOTDEFINED,1581.0,620.0,3.0,623.0,
MEX,Mexico,2009-06-01,2009,23,NOTDEFINED,2557.0,1185.0,1.0,1186.0,
MEX,Mexico,2009-06-08,2009,24,NOTDEFINED,2853.0,1661.0,0.0,1661.0,
MEX,Mexico,2009-06-15,2009,25,NOTDEFINED,2729.0,1769.0,0.0,1769.0,
MEX,Mexico,2009-06-22,2009,26,NOTDEFINED,3364.0,2537.0,0.0,2537.0,
MEX,Mexico,2009-06-29,2009,27,NOTDEFINED,2926.0,2152.0,0.0,2152.0,
MEX,Mexico,2009-07-06,2009,28,NOTDEFINED,2771.0,1879.0,0.0,1879.0,
MEX,Mexico,2009-07-13,2009,29,NOTDEFINED,2202.0,1436.0,0.0,1436.0,
MEX,Mexico,2009-07-20,2009,30,NOTDEFINED,2282.0,1428.0,0.0,1428.0,
MEX,Mexico,2009-07-27,2009,31,NOTDEFINED,2179.0,1344.0,0.0,1344.0,
MEX,Mexico,2009-08-03,2009,32,NOTDEFINED,1647.0,887.0,5.0,892.0,
MEX,Mexico,2009-08-10,2009,33,NOTDEFINED,2048.0,1070.0,4.0,1074.0,
MEX,Mexico,2009-08-17,2009,34,NOTDEFINED,2260.0,1115.0,0.0,1115.0,
MEX,Mexico,2009-08-24,2009,35,NOTDEFINED,2762.0,1568.0,0.0,1568.0,
MEX,Mexico,2009-08-31,2009,36,NOTDEFINED,4165.0,2842.0,0.0,2842.0,
MEX,Mexico,2009-09-07,2009,37,NOTDEFINED,6570.0,4660.0,1.0,4661.0,
MEX,Mexico,2009-09-14,2009,38,NOTDEFINED,6936.0,4862.0,0.0,4862.0,
MEX,Mexico,2009-09-21,2009,39,NOTDEFINED,9310.0,6535.0,2.0,6537.0,
MEX,Mexico,2009-09-28,2009,40,NOTDEFINED,9465.0,6736.0,2.0,6738.0,
MEX,Mexico,2009-10-05,2009,41,NOTDEFINED,8174.0,5696.0,0.0,5696.0,
MEX,Mexico,2009-10-12,2009,42,NOTDEFINED,7001.0,4696.0,0.0,4696.0,
MEX,Mexico,2009-10-19,2009,43,NOTDEFINED,6213.0,3883.0,0.0,3883.0,
MEX,Mexico,2009-10-26,2009,44,NOTDEFINED,4427.0,2533.0,0.0,2533.0,
MEX,Mexico,2009-11-02,2009,45,NOTDEFINED,4133.0,2152.0,0.0,2152.0,
MEX,Mexico,2009-11-09,2009,46,NOTDEFINED,3501.0,1610.0,0.0,1610.0,
MEX,Mexico,2009-11-16,2009,47,NOTDEFINED,3009.0,1135.0,0.0,1135.0,
MEX,Mexico,2009-11-23,2009,48,NOTDEFINED,2339.0,706.0,0.0,706.0,
MEX,Mexico,2009-11-30,2009,49,NOTDEFINED,2204.0,669.0,0.0,669.0,
MEX,Mexico,2009-12-07,2009,50,NOTDEFINED,1571.0,404.0,0.0,404.0,
MEX,Mexico,2009-12-14,2009,51,NOTDEFINED,1199.0,305.0,0.0,305.0,
MEX,Mexico,2009-12-21,2009,52,NOTDEFINED,1075.0,321.0,0.0,321.0,
MEX,Mexico,2009-12-28,2009,53,NOTDEFINED,1154.0,316.0,0.0,316.0,
